,description,headline,url,provider,date
57,"Employees <b>may</b> be asked to work one to three days a week -- with mandatory ... eligible to work in the United States and must be able to satisfactorily complete the <b>General</b> <b>Motors</b> hiring process, Teer said. Holiday pay and health care options are available ...",<b>General</b> <b>Motors</b> hiring for dozens of temp jobs at Flint Assembly,https://www.mlive.com/news/flint/index.ssf/2018/06/general_motors_hiring_for_doze.html,MLive,2018-06-05T20:23:00.0000000Z
58,"<b>General</b> <b>Motors</b> has issued a recall for 112,000 Chevrolet Cruze compact ... As a result of being rear-ended or rolling over, the fuel tank evaporative system pressure sensor <b>may</b> be damaged, and permit leakage, putting occupants in danger of fire if sources ...",<b>General</b> <b>Motors</b> Issues Recall for Chevy Cruze Due to Fuel Leak Risk,http://www.thedrive.com/news/21176/general-motors-issues-recall-for-chevy-cruze-due-to-fuel-leak-risk,The Drive,2018-05-30T17:01:00.0000000Z
59,"<b>General</b> <b>Motors</b> knows the value of a less-is-more philosophy to engineering ... As an example, it offers up a skeletal seat mounting bracket designed with these techniques. The engineer <b>may</b> then select the best fits for their project and construct ...",<b>General</b> <b>Motors</b> Uses A.I. to Refine Lightweight Part Design,http://www.thedrive.com/tech/20625/general-motors-uses-a-i-to-refine-lightweight-part-design,The Drive,2018-05-04T18:15:00.0000000Z
60,"ZEELAND, Mich., <b>May</b> 04, 2018 (GLOBE NEWSWIRE) -- Gentex Corporation (NASDAQ:GNTX) was recently named a 2017 GM Supplier of the Year by <b>General</b> <b>Motors</b> during its 26th annual Supplier of the Year awards in Orlando, Florida. GM recognized 132 of its best ...",Gentex Recognized as 2017 Supplier of the Year by <b>General</b> <b>Motors</b>,https://www.globenewswire.com/news-release/2018/05/04/1496869/0/en/Gentex-Recognized-as-2017-Supplier-of-the-Year-by-General-Motors.html,GlobeNewswire,2018-05-04T17:43:00.0000000Z
61,"On <b>May</b> 2, 1918, <b>General</b> <b>Motors</b> Corporation acquired the Delaware based Chevrolet Motor Company, it last major car company acquisition for decades. GM would grow to be the largest car manufacturer in the world from 1931 to 2007, a 77 year reign as king of ...","<b>May</b> 2, 1918: <b>General</b> <b>Motors</b> IS America! (<b>General</b> <b>Motors</b> Acquires Chevrolet)",https://www.historyandheadlines.com/may-2-1918-general-motors-is-america-general-motors-acquires-chevrolet/,Women,2018-05-02T04:44:00.0000000Z
62,"<b>General</b> <b>Motors</b> said Thursday it had net profit of $1.1 billion for ... GM plans to close a plant at Gunsan in <b>May</b>, but also reached agreement this week with union workers and is finalizing a deal with other stakeholders, which has staved off a bankruptcy ...",<b>General</b> <b>Motors</b> reports net profit of $1.1B in first quarter,https://www.freep.com/story/money/cars/general-motors/2018/04/26/general-motors-first-quarter-earnings-2018/552606002/,Detroit Free Press,2018-04-26T11:38:00.0000000Z
63,"<b>General</b> <b>Motors</b> has been experimenting with mobility services through its Maven division, but the automaker <b>may</b> be ready to take things in a more radical direction. GM is planning a service that will allow owners to rent their cars out to other people ...","<b>General Motors may</b> let owners rent out their cars, Airbnb style",https://www.digitaltrends.com/cars/general-motors-peer-to-peer-car-sharing/,digitaltrends.com,2018-03-14T13:32:00.0000000Z
64,"Just as 1908 marked the end of the horse and buggy era with the introduction of the Ford Model T, 2018 <b>may</b> well be remembered as the end of the automotive era, as <b>General</b> <b>Motors</b> begins mass-production of a driverless car without steering wheels or pedals.",Driverless Cars: <b>General</b> <b>Motors</b> Ditches Steering Wheel and Pedals for New Car,https://www.newsweek.com/driverless-cars-general-motors-ditches-steering-wheel-and-pedals-new-car-779346,Newsweek,2018-01-12T12:24:00.0000000Z
65,"Carmaker <b>General</b> <b>Motors</b> Company (NYSE:GM) certainly doesn’t lack friends on Wall Street these days. Last week, UBS called GM stock one of its top value plays for 2018, and earlier this week RBC analyst Joseph Spak upgraded <b>General</b> <b>Motors</b> to an ...",<b>3 Hazards General Motors Company May</b> Not be Able to Avoid,https://investorplace.com/2017/12/gm-stock-hazards-avoid/,InvestorPlace,2017-12-22T12:34:00.0000000Z
66,"When I hitched a ride in one, a white and orange <b>General</b> <b>Motors</b> Cruise autonomous vehicle during a press ... humans or not, should aspire to—it <b>may</b> not be long until riding in these cars feels more like riding with an experienced adult instead of a ...",My Herky-Jerky Ride in <b>General</b> <b>Motors</b>&#39; Ultra-Cautious Self Driving Car,https://www.wired.com/story/ride-general-motors-self-driving-car/,Wired,2017-11-29T13:03:00.0000000Z
