,description,headline,url,provider,date
14,"The firm has “Overweight” rating given on Tuesday, November 6 by Morgan Stanley. Buckingham Research maintained <b>General</b> <b>Motors</b> Company (NYSE:GM) on Thursday, <b>July</b> 26 with “Neutral” rating. On Tuesday, September 11 the stock rating was maintained by ...",<b>General</b> Mtrs Co (GM) Stock Value Declined While Kbc Group Nv Has Cut by $22.09 Million Its Holding,http://reurope.com/2018/11/14/general-mtrs-co-gm-stock-value-declined-while-kbc-group-nv-has-cut-by-22-09-million-its-holding/,reurope.com,2018-11-15T00:45:00.0000000Z
15,"Guggenheim reaffirmed a “buy” rating and issued a $52.00 target price on shares of <b>General</b> <b>Motors</b> in a report on Friday, <b>July</b> 20th. JPMorgan Chase &amp; Co. reduced their target price on <b>General</b> <b>Motors</b> from $58.00 to $54.00 and set an “overweight ...","Dakota Wealth Management Buys 7,450 Shares of <b>General</b> <b>Motors</b> (GM)",https://theenterpriseleader.com/2018/11/14/dakota-wealth-management-buys-7450-shares-of-general-motors-gm.html,theenterpriseleader.com,2018-11-15T00:42:00.0000000Z
16,"Tesla hit its limit in <b>July</b>, and <b>General</b> <b>Motors</b> and Nissan are up next. Tesla Inc. and other automakers that are set to lose access to a lucrative tax credit for electric vehicles are teaming in a ...",America Is Reportedly Holding Off on Import Car Tariffs—For Now,https://jalopnik.com/america-is-reportedly-holding-off-on-import-car-tariffs-1830434607,Jalopnik,2018-11-14T15:27:00.0000000Z
17,"Tesla hit that milestone in <b>July</b>, boosted by the recent ramp-up of Model 3 production ... After years of selling the Volt and Leaf, <b>General</b> <b>Motors</b> and Nissan are rapidly approaching the threshold as well. To reclaim their slice of federal largesse ...","Tesla, GM, and Nissan Unite to Save Their EV Tax Credits",https://www.wired.com/story/tesla-gm-nissan-ev-drive-coalition-federal-tax-credit/,Wired,2018-11-14T13:00:00.0000000Z
18,"The EV Drive Coalition, which also includes <b>General</b> <b>Motors</b> and Nissan Motor Co., formally launches ... Tesla reached that limit in <b>July</b> and GM is expected to reach that cutoff later this year or early next year, said Salim Morsy, an analyst with Bloomberg ...","Tesla joins with GM, Nissan to press for extended electric car credit",http://www.autonews.com/article/20181113/OEM05/181119907/automakers-federal-tax-credit-lobbying,Automotive News,2018-11-13T21:30:00.0000000Z
19,"Citigroup lowered their target price on <b>General</b> <b>Motors</b> to $60.00 and set a “buy” rating for the company in a research note on Thursday, <b>July</b> 26th. Piper Jaffray Companies set a $51.00 target price on <b>General</b> <b>Motors</b> and gave the company a “buy ...",<b>General</b> <b>Motors</b> (GM) Shares Sold by Dupont Capital Management Corp,https://www.themarketsdaily.com/2018/11/13/general-motors-gm-shares-sold-by-dupont-capital-management-corp.html,themarketsdaily.com,2018-11-13T11:14:00.0000000Z
20,"<b>Motors Liquidation Company</b> and its subsidiaries completed the sale of substantially all of their assets to <b>General</b> <b>Motors</b> Company on <b>July</b> 10, 2009. The company was designs, manufactures, and markets cars and light trucks worldwide. It was formerly known as ...",Company Overview of <b>Motors Liquidation Company</b>,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=177126,Bloomberg L.P.,2018-11-07T16:47:00.0000000Z
21,"<b>General</b> <b>Motors</b> Co.&#39;s third-quarter operating profit jumped 25% ... GM said Wednesday its pretax profit for the <b>July</b>-to-September period -- stripping out one-time factors -- totaled $3.2 billion, a record for the quarter. The company commanded higher ...",<b>General</b> <b>Motors</b> Operating Profit Jumps 25%,https://ih.advfn.com/p.php?pid=nmona&article=78579104,ih.advfn.com,2018-10-31T13:30:00.0000000Z
22,"DETROIT - Even as auto sales start to ebb in the U.S., China and elsewhere, <b>General</b> <b>Motors</b> posted a strong third-quarter profit ... The Detroit automaker put up a record income of $500 million from <b>July</b> through September in China despite declining sales ...","<b>General</b> <b>Motors</b> posts strong third-quarter profit, blowing past Wall Street expectations",https://www.clickondetroit.com/automotive/general-motors-posts-strong-third-quarter-profit-blowing-past-wall-street-expectations,clickondetroit.com,2018-10-31T12:53:00.0000000Z
23,"Back in <b>July</b>, GM cut its guidance for the full year ... The answers to those questions will help give us a better idea of the road ahead for <b>General</b> <b>Motors</b>. John Rosevear owns shares of <b>General</b> <b>Motors</b>. The Motley Fool has no position in any of the stocks ...",<b>General</b> <b>Motors</b> Earnings: What to Watch,https://www.fool.com/investing/2018/10/18/general-motors-earnings-what-to-watch.aspx,The Motley Fool,2018-10-18T20:28:00.0000000Z
24,<b>General</b> <b>Motors</b> Company (GM) is an American multinational corporation ... This support has never been breached since <b>July</b> 2012. Bulls have managed to defend it multiple times and that tells us that they’ll also do the same this time.,Stock Pick: <b>General</b> <b>Motors</b>,https://hacked.com/stock-pick-general-motors/,Hacked,2018-10-10T15:28:00.0000000Z
25,"Natasha McAlister works on the assembly line at the <b>General</b> <b>Motors</b> Arlington Assembly Plant Tuesday, <b>July</b> 14, 2015, as GM announces a $1.4 billion investment for upgrades at the plant in Arlington, Texas. The investment allows the plant to be reconfigured ...",<b>General</b> <b>Motors</b> will soon use wind power to build pickups and SUVs,https://www.coloradoan.com/story/money/nation-now/2018/10/09/general-motors-wind-power-plants-pickups-suvs/1575201002/,Fort Collins Coloradoan,2018-10-09T16:25:00.0000000Z
26,"Finally, Guggenheim reaffirmed a “buy” rating and set a $52.00 price target on shares of <b>General</b> <b>Motors</b> in a report on Friday, <b>July</b> 20th. Two investment analysts have rated the stock with a sell rating, eight have given a hold rating and thirteen have ...",<b>General</b> <b>Motors</b> (GM) Hits New 1-Year Low at $32.81,https://www.chaffeybreeze.com/2018/10/09/general-motors-gm-hits-new-1-year-low-at-32-81.html,Breeze,2018-10-09T00:00:00.0000000Z
27,"<b>General</b> <b>Motors</b> Co. has fallen prey to a slowing Chinese economy amid ... 30, its first quarterly report since the trade dispute began escalating in <b>July</b>. The automaker’s sales in China fell 2.5 percent in the first nine months of this year, GM said ...",Weaker Economy and Trade War Damp <b>General</b> <b>Motors</b> China Sales,https://www.bloomberg.com/news/articles/2018-10-08/weaker-economy-and-trade-war-damp-general-motors-china-sales,Bloomberg L.P.,2018-10-08T09:52:00.0000000Z
28,"Citigroup dropped their price target on <b>General</b> <b>Motors</b> to $60.00 and set a “buy” rating for the company in a research report on Thursday, <b>July</b> 26th. Piper Jaffray Companies set a $51.00 price target on <b>General</b> <b>Motors</b> and gave the stock a “buy ...",<b>General</b> <b>Motors</b> (GM) Given New $34.00 Price Target at Buckingham Research,https://www.chaffeybreeze.com/2018/10/05/general-motors-gm-given-new-34-00-price-target-at-buckingham-research.html,Breeze,2018-10-05T00:00:00.0000000Z
29,"<b>July</b> 10, 2009 – <b>General</b> <b>Motors</b> emerges from bankruptcy after 39 days. It is now known as <b>General</b> <b>Motors</b> Company instead of <b>General</b> <b>Motors</b> Corporation. December 1, 2009 – CEO Fritz Henderson resigns after less than a year in the position. January 25 ...",<b>General</b> <b>Motors</b> Fast Facts,https://kbzk.com/cnn-national/2018/10/03/general-motors-fast-facts/,7KBZK,2018-10-03T16:11:00.0000000Z
30,"The <b>General</b> <b>Motors</b> logo is displayed on a car a Chevrolet dealership on <b>July</b> 25, 2018 in Colma, California. (Photo by Justin Sullivan/Getty Images) The <b>General</b> <b>Motors</b> logo is displayed on a car a Chevrolet dealership on <b>July</b> 25, 2018 in Colma, California.",<b>General</b> <b>Motors</b> recalls some pickups and SUVs over brakes,https://www.woodtv.com/news/national/general-motors-recalls-some-pickups-and-suvs-over-brakes/1447964099,WOOD-TV,2018-09-15T20:28:00.0000000Z
31,"According to the data provided by J.D. Power, <b>General</b> <b>Motors</b>’ incentive spending declined in August 2018 by over $800 a vehicle on an average compared with August 2017. Its discounts also declined by more than $200 from <b>July</b> to $4,146 a vehicle.",<b>General</b> <b>Motors</b>&#39; (GM) Sales Decrease on Thinner Discount,https://www.zacks.com/stock/news/321447/general-motors-gm-sales-decrease-on-thinner-discount,Zacks Investment Research,2018-09-05T12:17:00.0000000Z
32,"In <b>July</b>, <b>General</b> <b>Motors</b> said it delivered 858,344 vehicles in China in the second quarter of 2018, up 0.7 percent from a year earlier. In Thursday trading, shares in <b>General</b> <b>Motors</b> (NYSE: GM) were down 1.64 percent, dropping 61 cents to $36.50.",<b>General</b> <b>Motors</b>&#39; electric car plans hit a speed bump in China,https://www.bizjournals.com/chicago/news/2018/08/30/general-motors-electric-car-plans-hit-a-speed-bump.html,The Business Journals,2018-08-30T17:07:00.0000000Z
33,"<b>General</b> <b>Motors</b> sold 1.8 million cars in China including its joint ... Sales were down 5.5 percent in China in <b>July</b> compared with last year, according to data from CPCA. The company also faces increased competition and &quot;risk of retaliation from trade ...",Morgan Stanley cuts its profit estimates for <b>General</b> <b>Motors</b> because of exposure to China,https://www.cnbc.com/2018/08/17/morgan-stanley-cuts-its-profits-estimates-for-general-motors-because-of-its-exposure-to-china.html,CNBC,2018-08-17T16:45:00.0000000Z
34,"To receive further updates on this <b>General</b> <b>Motors</b> (NYSE:GM) trade as well as an alert when it ... regardless of their point of origin. However, on <b>July</b> 1, China changed its auto tariff structure. For European and Japanese auto-makers, China dropped ...",Trade of the Day: <b>General</b> <b>Motors</b> (GM),https://investorplace.com/2018/08/trade-of-the-day-general-motors-gm/,InvestorPlace,2018-08-14T13:14:00.0000000Z
35,"This is a digitized version of an article from The Times’s print archive, before the start of online publication in 1996. To preserve these articles as they originally appeared, The Times does not alter, edit or update them. Occasionally the digitization ...","<b>GENERAL</b> <b>MOTORS</b> MAKES <b>JULY</b> PEAK; Sales to Consumers in U.S. Reported at 163,459 Units, Heavy Gain From 1935.",https://www.nytimes.com/1936/08/09/archives/general-motors-makes-july-peak-sales-to-consumers-in-us-reported-at.html,The New York Times,2018-08-09T05:00:00.0000000Z
36,"Heading into today&#39;s trading, the shares had spent the month of <b>July</b> churning above support near $38.50 -- home to the equity&#39;s late-May highs and 80-day moving average. Should <b>General</b> <b>Motors</b>&#39; pre-market price action play out, the $37.50 region could ...",<b>General</b> <b>Motors</b> Stock Sinks as Tariffs Hit Bottom Line,https://www.schaeffersresearch.com/content/news/2018/07/25/general-motors-stock-sinks-as-tariffs-hit-bottom-line,Schaeffers Research,2018-07-25T13:26:00.0000000Z
37,"<b>General</b> <b>Motors</b> (NYSE: GM) will release its second quarter results and conduct a conference call with analysts on 25th <b>July</b> 2018. The company is expected to post relatively flat results in comparison to the same period last year, with an estimated average ...",What To Expect From <b>General</b> <b>Motors</b>’ Second-Quarter Results,https://www.trefis.com/stock/gm/articles/444760/what-to-expect-from-general-motors-second-quarter-results/2018-07-23,Trefis,2018-07-23T18:36:00.0000000Z
38,"Data sources: <b>General</b> <b>Motors</b>, InsideEVs. Monthly figures for April, May, and June 2018 are InsideEVs estimates, as GM now reports U.S. sales quarterly rather than monthly. Added together, the estimates match the second-quarter total reported by GM on <b>July</b> ...",Is This Why Sales of <b>General</b> <b>Motors</b>&#39; Chevrolet Bolt EV Are Down?,https://finance.yahoo.com/news/why-sales-general-motors-apos-210700913.html,Yahoo Finance,2018-07-05T21:11:00.0000000Z
39,"Car Keys Express has released a universal aftermarket flip key for <b>General</b> <b>Motors</b> vehicles. The key, with an integrated remote, has the same functionality as standard OEM versions and will be available for purchase in <b>July</b>. The universal key controls the ...",Car Keys Express Releases Universal Aftermarket <b>General</b> <b>Motors</b> Flip Key,http://www.tirereview.com/car-keys-express-releases-universal-aftermarket-general-motors-flip-key/,Tire Review Magazine,2018-06-25T16:14:00.0000000Z
40,"<b>General</b> <b>Motors</b> dealers in the United States delivered 320,935 vehicles in <b>July</b>, down 18.5 percent compared with exceptionally strong year-ago monthly sales, the company announced on August 1. Of note, retail sales of 239,192 vehicles were up 14.5 percent ...","<b>General</b> <b>Motors</b> reports 320,935 <b>July</b> deliveries","https://www.reliableplant.com/Read/7632/general-motors-reports-320,935-july-deliveries-",Reliable Plant,2018-06-21T14:48:00.0000000Z
41,"US’ largest carmaker, <b>General</b> <b>Motors</b> has named Dhivya Suryadevara ... Chennai-born Suryadevara, 39, has been GM&#39;s vice president of corporate finance since <b>July</b> 2017. She will report to Chief Executive Officer (CEO) Mary Barra, 56, who has been the ...",US’ largest carmaker <b>General</b> <b>Motors</b> to get an Indian-American woman CFO,https://www.indiatvnews.com/business/news-us-largest-carmaker-general-motors-to-get-an-indian-american-woman-cfo-447278,India TV,2018-06-14T06:56:00.0000000Z
42,"FLINT, MI - <b>General</b> <b>Motors</b> is hiring for 75 temporary ... The plant, located at 3100 Van Slyke Road, employing 3,547 workers is scheduled to be closed in <b>July</b> to allow for equipment upgrades in the assembly area. Heavy-duty Chevrolet and GMC Sierra ...",<b>General</b> <b>Motors</b> hiring for dozens of temp jobs at Flint Assembly,https://www.mlive.com/news/flint/index.ssf/2018/06/general_motors_hiring_for_doze.html,MLive,2018-06-05T20:23:00.0000000Z
43,"Overall, <b>July</b> implied volatility for GM stock is pricing in a potential ... Article printed from InvestorPlace Media, https://investorplace.com/2018/06/<b>general</b>-<b>motors</b>-company-needs-to-blow-off-some-steam-time-to-fade-it/.",<b>General</b> <b>Motors</b> Company Needs to Blow Off Some Steam –Time to Fade It,https://investorplace.com/2018/06/general-motors-company-needs-to-blow-off-some-steam-time-to-fade-it/,InvestorPlace,2018-06-04T17:02:00.0000000Z
44,"<b>General</b> <b>Motors</b> is planning an extended shutdown at its Flint Assembly plant this summer. The Detroit automaker will shut down its oldest North American plant for four weeks in <b>July</b>, affecting about 3,164 workers, 2,930 of whom are hourly. &quot;GM has ...",<b>General Motors plans July shutdown</b> for upgrades at Flint Assembly,https://www.freep.com/story/money/cars/general-motors/2018/02/19/general-motors-plans-july-shutdown-upgrades-flint-assembly/351930002/,Detroit Free Press,2018-02-19T22:56:00.0000000Z
45,"Cuomo, who announced the company&#39;s plans for the tests on Tuesday, received a $17,500 donation to his 2018 re-election committee from the <b>General</b> <b>Motors</b> Company PAC on <b>July</b> 10. The company will be the first to test fully automated, or &quot;level four&quot; vehicles ...",<b>General</b> <b>Motors</b> PAC donated $17G to Cuomo months before picked to test self-driving cars in New York,http://www.nydailynews.com/news/politics/gm-donated-cuomo-picked-n-y-self-driving-car-test-article-1.3572515,New York Daily News,2017-10-18T22:30:00.0000000Z
