,description,headline,url,provider,date
14,"<b>General</b> <b>Motors</b> was founded in 1897 in Detroit ... Specifically, the company has greatly improved its reliability. For example, the 2017 <b>J.D</b>. Power and Associates’ annual vehicle dependability study (which looks at the reliability over a vehicle ...",<b>General Motors (GM) Analysis</b>,https://www.modestmoney.com/general-motors-gm-analysis/40619/,Reasons,2018-02-03T00:00:00.0000000Z
15,"Average transaction prices were up $1,270 year-over-year, according to <b>J.D</b>. Power PIN estimates. <b>General</b> <b>Motors</b> Co. (NYSE:GM) has leadership positions in the world&#39;s largest and fastest-growing automotive markets. GM, its subsidiaries and joint venture ...",GM – <b>General</b> <b>Motors</b> Company: Big January Gains for Chevrolet Crossovers and Trucks Drive GM Sales Increase,https://www.twst.com/update/gm-general-motors-company-big-january-gains-for-chevrolet-crossovers-and-trucks-drive-gm-sales-increase/,The Wall Street Transcript,2018-02-01T15:04:00.0000000Z
16,"<b>General</b> <b>Motors</b> unveiled the next-generation Chevrolet Silverado full ... That’s because the average transaction price for a truck is almost $40,000, according to market research firm <b>J.D</b>. Power. The average transaction price of a compact sedan is less ...",<b>General</b> <b>Motors</b> <b>Gives 2019 Chevrolet Silverado Surprise Debut</b>,https://www.trucks.com/2017/12/16/chevrolet-unveils-2019-silverado-pickup/,trucks.com,2017-12-16T23:46:00.0000000Z
17,"Chevrolet Traverse. Image source: <b>General</b> <b>Motors</b>. What&#39;s of equal importance to investors is the level of incentive spending. In November, GM&#39;s incentives were estimated at 12.9% of ATP, according to information from <b>J.D</b>. Power PIN. That&#39;s roughly the ...",<b>1 Thing General Motors</b> and Ford Motor Co. Had in Common Last Month,https://sports.yahoo.com/1-thing-general-motors-ford-144600790.html,Yahoo Sports,2017-12-02T14:46:00.0000000Z
18,"LAKE ORION, MI – Eight months after <b>General</b> <b>Motors</b> launched the Chevrolet Bolt ... The Bolt’s Sonic linemate received the “best small car” rating in the 2017 <b>J.D</b>. Power initial quality study, beating out Toyota’s Yaris and Honda’s Fit.",<b>General</b> <b>Motors</b>’ Michigan Plant Model of Flexibility,https://www.wardsauto.com/engines/general-motors-michigan-plant-model-flexibility,WardsAuto,2017-09-05T09:57:00.0000000Z
19,"Yet on the south side of Flint, adjacent to I-75 and visible to all motorists bridging mid-Michigan in their travels north or south, stands one constant for the state: This is where <b>General</b> <b>Motors</b> ... are still proud of the <b>J.D</b>. Power quality awards ...",How <b>General</b> <b>Motors</b> spent $600M to save 300 Michigan jobs,https://www.mlive.com/business/index.ssf/2017/08/gm_and_800m_preserve_michigan.html,MLive,2017-08-04T11:13:00.0000000Z
20,"<b>General</b> <b>Motors</b>, which has been scaling back production since last ... still expected above 17 million units should not be considered a poor performance.” <b>J.D</b>. Power &amp; Associates predicted June sales will drop by 2% to a seasonally adjusted annualized ...",<b>General Motors Cuts Sales Forecast for</b> 2017,http://www.thedetroitbureau.com/2017/06/general-motors-cuts-sales-forecast-for-2017/,TheDetroitBureau,2017-06-27T13:11:00.0000000Z
21,"Brands of Hyundai, <b>General</b> <b>Motors</b> and BMW were among the highest ranked in the survey. <b>J.D</b>. Power received more than 80,000 responses from owners of new 2017 model-year vehicles in the first 90 days of ownership. In a 233-question survey, the owners ...",Kia <b>Motors</b> tops the list for most quality cars on the market,https://www.businessinsider.com/kia-motors-ranks-number-one-for-quality-cars-jd-power-2017-6,Business Insider,2017-06-22T15:06:00.0000000Z
22,"Brands of Hyundai, <b>General</b> <b>Motors</b> Co and BMW were among the highest ranked in the survey. <b>J.D</b>. Power received more than 80,000 responses from owners of new 2017 model-year vehicles in the first 90 days of ownership. In a 233-question survey, the owners ...",Kia <b>Motors</b> tops JD Power quality study,https://www.businessinsider.com/r-kia-motors-tops-jd-power-quality-study-2017-6,Business Insider,2017-06-21T20:12:00.0000000Z
23,"Kia topped the rankings for initial quality of new vehicles sold in the United States based on owner responses for the second consecutive year, business consultancy <b>J.D</b>. Power said on ... Brands of Hyundai, <b>General</b> <b>Motors</b> and BMW were among the highest ...",Kia <b>Motors</b> again tops <b>J.D</b>. <b>Power Initial Quality Study</b>,https://www.autoblog.com/2017/06/21/kia-motors-again-tops-j-d-power-initial-quality-study/,Autoblog,2017-06-21T00:00:00.0000000Z
24,"Detroit’s <b>General</b> <b>Motors</b> has managed to survive far more market upheavals than any Bay-area tech enterprise, and along the way it has pioneered just about every technology relevant to the world’s biggest industrial sector. <b>J.D</b>. Powers ranks all of GM ...",Pentagon Might Learn More About Innovation From <b>General</b> <b>Motors</b> Than Silicon Valley (From Forbes),https://www.lexingtoninstitute.org/pentagon-might-learn-more-about-innovation-from-general-motors-than-silicon-valley-from-forbes/,Lexington Institute,2017-04-27T14:33:00.0000000Z
25,"It’s second only to Porsche in <b>J.D</b>. Power’s Vehicle Dependability Study. And it was the only <b>General</b> <b>Motors</b> brand to gain sales last year, up 2.9 percent. To paraphrase the brand’s popular TV ads: That’s Buick? Saved in GM’s 2009 bankruptcy ...",Buick reboots brand with a shift toward SUVs,https://www.detroitnews.com/story/business/autos/general-motors/2017/03/10/buick-reboot/99042816/,The Detroit News,2017-03-10T00:00:00.0000000Z
26,"When limited to just trucks — the bulk of <b>General</b> <b>Motors</b>’ business — more red flags wave. For instance, the average discount on the Chevy Silverado truck was a whopping $6,996, according to <b>J.D</b>. Power, and the average incentive on the GMC Sierra was ...",Did <b>General Motors Company (GM) Discount Too Deeply</b>?,https://investorplace.com/2017/03/general-motors-company-gm-stock-what-you-should-watch/,InvestorPlace,2017-03-06T17:00:00.0000000Z
27,"<b>General</b> <b>Motors</b> (NYSE: GM) said that its U.S. sales rose 4% last ... But those sales gains may have come at the expense of some profits: According to <b>J.D</b>. Power figures made available to The Motley Fool, the average incentives on the Silverado jumped ...",Is <b>General</b> <b>Motors</b> Trading Profits for Sales Growth?,https://billingsgazette.com/business/investment/markets-and-stocks/is-general-motors-trading-profits-for-sales-growth/article_f2717e07-abcd-56cd-9577-c0ed432ed949.html,Billings Gazette,2017-03-02T23:42:00.0000000Z
28,"<b>General</b> <b>Motors</b> (NYSE: GM) said that its U.S. sales rose 4% last month ... But those sales gains may have come at the expense of some profits: According to <b>J.D</b>. Power figures made available to The Motley Fool, the average incentives on the Silverado ...",<b>Is General Motors Trading Profits for</b> Sales Growth?,http://www.nwitimes.com/business/investment/markets-and-stocks/is-general-motors-trading-profits-for-sales-growth/article_a69fc3a1-8c5f-5f8c-bf41-3682ca66a823.html,The Times of Northwest Indiana,2017-03-02T23:29:00.0000000Z
29,This latest study from <b>J.D</b>. Power certainly won&#39;t hurt. John Rosevear owns shares of <b>General</b> <b>Motors</b>. The Motley Fool recommends <b>General</b> <b>Motors</b>. The Motley Fool has a disclosure policy.,The Big <b>Winners in Quality: Toyota -- and General Motors</b>?,https://www.fool.com/investing/2017/02/22/the-big-winners-in-quality-toyota-and-general-moto.aspx,The Motley Fool,2017-02-22T18:07:00.0000000Z
30,<b>General</b> <b>Motors</b> (NYSE:GM) recently closed at $36.14 and now pays a ... GM also topped the industry with 6 <b>J.D</b>. Power Apeal first place awards for its vehicles. GM is also well-positioned in the electric vehicle market. It has a strong position in China ...,<b>General</b> <b>Motors</b> - A <b>Safe And Growing Dividend Yield Of</b> 4.2% And Monster Cash Flow,https://seekingalpha.com/article/4042758-general-motors-safe-growing-dividend-yield-4_2-percent-monster-cash-flow,Seeking Alpha,2017-02-07T13:17:00.0000000Z
31,"<b>J.D</b>. Power’s study this year showed that, for the first time since the year 2006, non-premium brands have had fewer problems overall than premium brands. Model level awards went to <b>General</b> <b>Motors</b> with 7 awards, Toyota Motor Corporation with 6 ...","Kia tops <b>J.D</b>. <b>Power 2016 IQS, quality rises for brands across</b> the board",https://www.slashgear.com/kia-tops-j-d-power-2016-iqs-quality-rises-for-brands-across-the-board-22445558/,SlashGear,2016-11-19T01:53:00.0000000Z
32,"DETROIT: <b>General</b> <b>Motors</b> says its US sales fell 1.7 percent last month as ... and may even be contracting slightly for the first year since the Great Recession. <b>J.D</b>. Power and LMC Automotive expect total October sales to fall by just over 7 percent, with ...",<b>General Motors sales fall as</b> US auto boom slows,http://www.arabnews.com/node/1005341/business-economy,Arab News,2016-11-01T19:48:00.0000000Z
33,Click to share on Twitter (Opens in new window) Click to share on Google+ (Opens in new window) Share on Facebook (Opens in new window) Click to share on Pinterest (Opens in new window) DETROIT (AP) — <b>General</b> <b>Motors</b> ... Recession. <b>J.D</b>. Power and LMC ...,<b>General Motors Oct. US sales fall</b> as auto boom slows,http://www.wane.com/2016/11/01/general-motors-oct-us-sales-fall-as-auto-boom-slows/,Wane,2016-11-01T14:56:00.0000000Z
34,"Today <b>General</b> <b>Motors</b> announced that it had received six segment-level awards in the 2016 <b>J.D</b>. Power US Automotive Performance, Execution and Layout (APEAL) study that was just recently released. GM’s six awards were the most of any automaker. The ...",<b>General</b> <b>Motors</b> Wins Six 2016 <b>J.D</b>. Power APEAL Awards,http://thenewswheel.com/general-motors-wins-six-2016-j-d-power-apeal-awards/,thenewswheel.com,2016-07-27T15:47:00.0000000Z
