,OBV,PSY12,BIAS6,ASY1,ASY2,ASY3,ASY4,ASY5,SMA10,EMA10,SMA5,EMA5,RSI,WilliamsR%,stochasticK%,stochasticD%,Item101_x,Item102_x,Item103_x,Item201_x,Item202_x,Item203_x,Item204_x,Item205_x,Item206_x,Item301_x,Item302_x,Item303_x,Item401_x,Item402_x,Item501_x,Item502_x,Item503_x,Item504_x,Item507_x,Item601_x,Item602_x,Item603_x,Item604_x,Item605_x,Item701_x,Item801_x,Item901_x,Item101_y,Item102_y,Item103_y,Item201_y,Item202_y,Item203_y,Item204_y,Item205_y,Item206_y,Item301_y,Item302_y,Item303_y,Item401_y,Item402_y,Item501_y,Item502_y,Item503_y,Item504_y,Item507_y,Item601_y,Item602_y,Item603_y,Item604_y,Item605_y,Item701_y,Item801_y,Item901_y,Day,Symbol,Adj Close,stock_up_down
10,-260176600.0,33.33333333333333,-3.3800427216682234,-0.08385276794433594,-0.12197017669677734,-0.05082082748413086,-0.07432520389556885,-0.03201704025268555,4.667635107040406,4.694122966137922,4.622658634185791,4.591234931173121,20.041936887483104,-91.525430577955,8.474569422044993,20.6214455253204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20080116,F,4.467147350311279,0.0
11,-338055400.0,25.0,-4.212868728994847,-0.0762319564819336,-0.08004236221313477,-0.10672410329182942,-0.05717360973358154,-0.0747065544128418,4.615035533905029,4.638994316627271,4.54795207977295,4.52446175205853,18.937172430172808,-93.27727758853443,6.722722411465569,10.997955804945933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20080117,F,4.390915393829346,1.0
12,-279161300.0,33.33333333333333,-0.6433772373455785,0.12196922302246094,0.022868633270263672,-0.012705167134602865,-0.049550771713256836,-0.021345043182373048,4.599026823043824,4.6160652803044595,4.526607036590576,4.520602706989623,25.968604921857718,-77.98163171027903,22.018368289720964,12.40522004107718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20080118,F,4.512884616851807,1.0
13,-200693400.0,41.66666666666667,-0.11230113041493173,0.0076236724853515625,0.06479644775390625,0.01778697967529297,-0.007622957229614258,-0.03811588287353516,4.581493616104126,4.598691281946768,4.488491153717041,4.520571234438801,26.39834740173228,-66.14174529160846,33.85825470839154,20.866448469859364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20080122,F,4.520508289337158,1.0
14,-126641600.0,50.0,5.763851890791435,0.2820553779602051,0.14483952522277832,0.13721609115600586,0.083854079246521,0.05031270980834961,4.596739768981934,4.635758988374149,4.5388038635253904,4.614568712058322,40.22370008534078,-31.034457244143947,68.96554275585606,41.61405525132286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20080123,F,4.802563667297363,0.0
15,-192178700.0,41.66666666666667,4.246480620703584,-0.030491352081298828,0.12578201293945312,0.08639589945475261,0.09528923034667969,0.06098499298095703,4.611223745346069,4.660543229618133,4.599788856506348,4.667069913110903,39.3628991854253,-15.555539072297512,84.4444609277025,62.4227527973167,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20080124,F,4.7720723152160645,1.0
16,-105166400.0,50.0,7.428583119434264,0.24393939971923828,0.10672402381896973,0.16516780853271484,0.12578177452087402,0.12501926422119142,4.6363801002502445,4.725173863312164,4.724808120727539,4.78338384705237,48.80260591803797,-9.999992052712766,90.00000794728723,81.13667054361527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20080125,F,5.016011714935303,1.0
17,-58457300.0,58.333333333333336,6.26661678937726,0.06860876083374023,0.15627408027648926,0.09401893615722656,0.1410280466079712,0.11434717178344726,4.682881164550781,4.790527792849778,4.839155292510986,4.883796056624595,51.10797470749342,-8.593759022185962,91.40624097781404,88.61690328426793,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,20080128,F,5.084620475769043,1.0
18,-17181300.0,58.333333333333336,4.449624277793478,0.015244007110595703,0.04192638397216797,0.10926405588785808,0.07432520389556885,0.1158712387084961,4.721758842468262,4.846770827400661,4.955026531219483,4.955818865376276,51.62914608681211,-8.461547490406405,91.5384525095936,90.98156714489829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20080129,F,5.099864482879639,1.0
19,19974700.0,66.66666666666666,3.1847077116773765,0.04573965072631836,0.03049182891845703,0.0431974728902181,0.09338295459747314,0.06860809326171875,4.781219244003296,4.901104155801623,5.023634624481201,5.0190806214528365,53.23978222766607,-13.194447893787176,86.80555210621283,89.9167485312068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20080130,F,5.145604133605957,0.0
20,-28142100.0,58.333333333333336,0.6314679894354922,-0.08385419845581055,-0.019057273864746094,-0.007623513539632161,0.011434555053710938,0.05793552398681641,4.840679502487182,4.930312479319537,5.081570148468018,5.033303726018607,49.95569032624889,-20.83334575096717,79.16665424903283,85.83688628827974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20080131,F,5.0617499351501465,1.0
21,9748800.0,66.66666666666666,2.2896902779347807,0.16008520126342773,0.038115501403808594,0.04065688451131185,0.03430366516113281,0.0411646842956543,4.923771476745605,4.98331659879118,5.122734832763672,5.096147529483597,55.588044832600986,-6.250010348028195,93.7499896519718,86.57406533573915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20080201,F,5.221835136413574,0.0
22,-27076500.0,66.66666666666666,-0.4965185559898171,-0.1295924186706543,0.015246391296386719,-0.01778713862101237,-0.0019054412841796875,0.0015244483947753906,4.981707286834717,5.003121347691495,5.124259281158447,5.094845925570038,50.621197759345094,-18.055570732663575,81.94442926733643,84.9536910561137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20080204,F,5.09224271774292,0.0
23,-63233800.0,66.66666666666666,-3.6463616174441293,-0.19057893753051758,-0.16008567810058594,-0.05336205164591471,-0.06098508834838867,-0.03964014053344726,5.019822835922241,4.984674517240751,5.084619140625,5.030451877117493,44.34591880513717,-35.41668115390614,64.58331884609386,80.09257925513403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20080205,F,4.901663780212402,0.0
24,-102610300.0,58.333333333333336,-4.538578916789968,-0.0914769172668457,-0.14102792739868164,-0.13721609115600586,-0.06289076805114746,-0.06708345413208008,5.02058515548706,4.952949489187079,5.01753568649292,4.957030205726848,41.67536499026706,-43.75000620881691,56.24999379118309,67.59258063487113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20080206,F,4.810186862945557,0.0
25,-159476000.0,50.0,-5.271209251675146,-0.10672187805175781,-0.09909939765930176,-0.1295925776163737,-0.12959253787994385,-0.07165699005126953,5.013724422454834,4.907588670224664,4.945878696441651,4.872508465449165,38.74394441776333,-53.472218772879486,46.52778122712051,55.78703128813248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20080207,F,4.703464984893799,0.0
26,-192294300.0,41.66666666666667,-5.295962286728243,-0.06861019134521484,-0.08766603469848633,-0.08893632888793945,-0.11434698104858398,-0.11739606857299804,4.9756087303161625,4.858000692647194,4.828482627868652,4.7932905748156385,36.944776818567355,-59.72222912090769,40.27777087909231,47.68518196579864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20080208,F,4.634854793548584,1.0
27,-138548100.0,50.0,0.735669982809188,0.23631668090820312,0.08385324478149414,0.020328203837076824,-0.007623076438903809,-0.04421424865722656,4.954263830184937,4.860395380248939,4.784268379211426,4.819250874696022,46.210070589790234,-45.833338300385876,54.16666169961412,46.99073793527564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20080211,F,4.871171474456787,1.0
28,-79321400.0,50.0,2.431275046209401,0.05336141586303711,0.14483904838562012,0.07368930180867513,0.028586506843566895,0.004573822021484375,4.936730670928955,4.872056745716372,4.78884220123291,4.854344879903956,48.06577760496184,-51.61291480354049,48.38708519645951,47.610505925055314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20080212,F,4.924532890319824,1.0
29,-50433600.0,50.0,3.9220954184320083,0.09147882461547852,0.07242012023925781,0.12705230712890625,0.07813668251037598,0.04116497039794922,4.9237714290618895,4.8982303764834505,4.830007171630859,4.908233824914405,51.17551705261451,-38.709698920860916,61.290301079139084,54.614682658404234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20080213,F,5.016011714935303,0.0
30,-75338300.0,41.66666666666667,1.6255738736266783,-0.09147882461547852,0.0,0.01778713862101237,0.07241952419281006,0.04421358108520508,4.910049724578857,4.903012651726427,4.874220752716065,4.913666846716212,48.07540089081382,-51.61291480354049,48.38708519645951,52.6881571573527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20080214,F,4.924532890319824,0.0
31,-98049200.0,33.33333333333333,0.7288027650419534,-0.00762176513671875,-0.04955029487609863,-0.00254058837890625,0.01143491268157959,0.0564112663269043,4.879557323455811,4.905539646900368,4.930632019042969,4.914748272871844,47.815502183895546,-52.688208430174875,47.311791569825125,52.32972594847457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20080215,F,4.9169111251831055,1.0
32,-69010100.0,41.66666666666667,0.15456754457967728,0.022869110107421875,0.0076236724853515625,-0.02541049321492513,0.0038118362426757812,0.013721752166748046,4.864311075210571,4.911765208425852,4.944353771209717,4.923092260344738,48.711444519812254,-49.46237882309389,50.5376211769061,48.74549931439691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20080219,F,4.939780235290527,0.0
33,-93639000.0,33.33333333333333,-0.9783603173762081,-0.05336141586303711,-0.015246152877807617,-0.012704690297444662,-0.032398223876953125,-0.007622814178466797,4.86278657913208,4.907156774062513,4.93673095703125,4.9108677800389895,46.69684444157133,-56.521761665281936,43.478238334718064,47.10921702714976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20080220,F,4.88641881942749,0.0
34,-150097700.0,33.33333333333333,-3.185687098151213,-0.13721561431884766,-0.09528851509094238,-0.05590264002482096,-0.04383242130279541,-0.053361701965332034,4.856688213348389,4.878437943343627,4.883369255065918,4.856979588395541,41.898244563883026,-76.08696891590506,23.913031084094936,39.30963019857304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20080221,F,4.749203205108643,1.0
